item_id,name,description,consumed,base_gold,depth,sr,effect1amount,effect2amount,effect3amount,effect4amount,effect5amount,effect6amount,effect7amount,effect8amount,from,into,gold_purchasable,total_gold,req_champion,special_recipe,stacks,flat_armor_mod,flat_crit_chance_mod,flat_hp_pool_mod,flat_hp_regen_mod,flat_magic_dmg_mod,flat_ms_mod,flat_phys_dmg_mod,flat_spellblock_mod,flat_pct_atk_speed_mod,pct_lifesteal_mod,pct_movespeed_mod,tags,full_item
2138,Elixir of Iron,"<stats><levelLimit>Level 9 required to purchase.</levelLimit></stats><br><br><consumable>Click to Consume:</consumable> Grants +300 Health, 25% Tenacity, increased champion size, and <font color='#FF8811'><u>Path of Iron</u></font> for 3 minutes.<br><br><font color='#FF8811'><u>Path of Iron:</u></font> Moving leaves a path behind that boosts allied champion's Movement Speed by 15%.<br><br><rules>(Only one Elixir effect may be active at a time.)</rules>",True,500,0.0,True,300.0,0.25,3.0,0.15,0.15,0.0,0.0,9.0,0,0,True,500,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[Health, Consumable, NonbootsMovement, Tenacity]",True
2139,Elixir of Sorcery,"<stats><levelLimit>Level 9 required to purchase.</levelLimit></stats><br><br><consumable>Click to Consume:</consumable> Grants +50 Ability Power, 15 bonus Mana Regen per 5 seconds and <font color='#FF8811'><u>Sorcery</u></font> for 3 minutes. <br><br><font color='#FF8811'><u>Sorcery:</u></font> Damaging a champion or turret deals 25 bonus True Damage. This effect has a 5 second cooldown versus champions but no cooldown versus turrets.<br><br><rules>(Only one Elixir effect may be active at a time.)</rules><br>",True,500,0.0,True,50.0,50.0,25.0,3.0,5.0,3.0,0.0,9.0,0,0,True,500,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[Consumable, ManaRegen, SpellDamage]",True
2140,Elixir of Wrath,<stats><levelLimit>Level 9 required to purchase.</levelLimit></stats><br><br><consumable>Click to Consume:</consumable> Grants +30 Attack Damage and <font color='#FF8811'><u>Bloodlust</u></font> for 3 minutes.<br><br><font color='#FF8811'><u>Bloodlust:</u></font> Dealing physical damage to champions heals for 15% of the damage dealt.<br><br><rules>(Only one Elixir effect may be active at a time.)</rules>,True,500,0.0,True,30.0,30.0,0.15,3.0,0.0,0.0,0.0,9.0,0,0,True,500,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[Consumable, Damage, LifeSteal, SpellVamp]",True
2319,Sly Sack of Gold,<mainText><font color='#FF9900'>Click to Consume:</font> Contains 40-110 gold.<br><br>Can be sold for @Value@ gold.</mainText>,True,65,0.0,True,40.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,65,0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[Consumable, GoldPer]",True
2403,Minion Dematerializer,"<consumable>Click to Consume:</consumable> Kill target Lane Minion (550 Range, 10 Second Cooldown).",True,0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,0,0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],True
2419,Commencing Stopwatch,Transforms into a Stopwatch after 10 minutes. That Stopwatch contributes 250 gold for the items it builds into.<br><br><rules>(Stopwatch normally contributes 600 gold)</rules>,0,0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[2420],False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[Active],False
2420,Stopwatch,"<active>UNIQUE Active - Stasis:</active> Champion becomes invulnerable and untargetable for 2.5 seconds, but is unable to move, attack, cast spells, or use items during this time (One time use).",0,600,0.0,True,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0,"[3157, 3026, 3193, 3090, 4003]",True,600,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[Active],False
2421,Broken Stopwatch,"<unique>UNIQUE Passive:</unique> Is broken, but can still be upgraded.<br><br><rules>After breaking one Stopwatch, the shopkeeper will only sell you Broken Stopwatches.</rules>",0,600,0.0,True,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0,"[3157, 3026, 3193, 3090]",True,600,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],False
2422,Slightly Magical Boots,<groupLimit>Limited to 1 pair of boots.</groupLimit><br><br><unique>UNIQUE Passive - Enhanced Movement:</unique> +25 Movement Speed<br><br><unique>UNIQUE Passive:</unique> +10 Movement Speed<br><br>Boots that build from Slightly Magical Boots retains the +10 Movement Speed.,0,300,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"[3006, 3047, 3020, 3158, 3111, 3117, 3009, 4001]",False,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,[Boots],False
2423,Stopwatch,"<active>UNIQUE Active - Stasis:</active> Champion becomes invulnerable and untargetable for 2.5 seconds, but is unable to move, attack, cast spells, or use items during this time (One time use).",0,600,0.0,True,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0,"[3157, 3026, 3193, 3090]",False,600,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[Active],False
2424,Broken Stopwatch,"<unique>UNIQUE Passive:</unique> Is broken, but can still be upgraded.<br><br><rules>After breaking one Stopwatch, the shopkeeper will only sell you Broken Stopwatches.</rules>",0,600,0.0,True,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0,"[3157, 3026, 3193, 3090]",False,600,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],False
3001,Abyssal Mask,"<stats>+350 Health<br><mana>+300 Mana</mana><br>+55 Magic Resist<br>+10% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive - Eternity:</unique> 15% of damage taken from champions is gained as Mana. Spending Mana restores 20% of the cost as Health, up to 25 per spell cast.<br><aura>UNIQUE Aura:</aura> Nearby enemy champions take 15% more magic damage.",0,1180,3.0,True,-10.0,-25.0,0.15,25.0,0.2,0.15,325.0,0.0,"[3010, 1057]",[3379],True,3000,0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,"[Health, SpellBlock, HealthRegen, Mana, ManaRegen, Aura, CooldownReduction, MagicPenetration]",False
3003,Archangel's Staff,<stats>+50 Ability Power<br><mana>+650 Mana</mana><br>+10% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive - Haste:</unique> This item gains an additional 10% Cooldown Reduction.<br><mana><unique>UNIQUE Passive - Awe:</unique> Grants Ability Power equal to 1% of maximum Mana. Refunds 25% of Mana spent.<br><unique>UNIQUE Passive - Mana Charge:</unique> Grants +8 maximum Mana (max +750 Mana) for each Mana expenditure (occurs up to 3 times every 12 seconds).<br><br>Transforms into Seraph's Embrace at +750 Mana.</mana>,0,1050,3.0,True,0.01,8.0,750.0,2.0,8.0,0.0,0.25,3.0,"[3070, 3802]",0,True,3200,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,"[SpellDamage, Mana, ManaRegen, CooldownReduction]",True
3004,Manamune,<stats>+25 Attack Damage<br><mana>+250 Mana</mana></stats><br><br><mana><unique>UNIQUE Passive - Awe:</unique> Grants bonus Attack Damage equal to 2% of maximum Mana. Refunds 15% of Mana spent.<br><unique>UNIQUE Passive - Mana Charge:</unique> Grants +5 maximum Mana (max +750 Mana) for each basic attack or Mana expenditure (occurs up to 3 times every 12 seconds).<br><br>Transforms into Muramana at +750 Mana.</mana>,0,675,3.0,True,0.02,4.0,750.0,2.0,8.0,1.0,0.15,5.0,"[3070, 1037]",0,True,2400,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,"[Damage, Mana, ManaRegen, OnHit]",True
3006,Berserker's Greaves,<groupLimit>Limited to 1 pair of boots.</groupLimit><br><br><stats> +35% Attack Speed</stats><br><br><unique>UNIQUE Passive - Enhanced Movement:</unique> +45 Movement Speed,0,500,2.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[1001, 1042]",0,True,1100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.35,0.0,0.0,"[AttackSpeed, Boots]",True
3007,Archangel's Staff (Quick Charge),<stats>+50 Ability Power<br><mana>+650 Mana</mana><br>+10% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive - Haste:</unique> This item gains an additional 10% Cooldown Reduction.<br><mana><unique>UNIQUE Passive - Awe:</unique> Grants Ability Power equal to 1% of maximum Mana. Refunds 25% of Mana spent. <br><unique>UNIQUE Passive - Mana Charge:</unique> Grants +12 maximum Mana (max +750 Mana) for each Mana expenditure (occurs up to 3 times every 12 seconds).<br><br>Transforms into Seraph's Embrace at +750 Mana.</mana>,0,1050,3.0,True,0.01,12.0,750.0,2.0,8.0,0.0,0.25,3.0,"[3073, 3802]",0,True,3200,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,"[SpellDamage, Mana, ManaRegen, CooldownReduction]",True
3008,Manamune (Quick Charge),<stats>+25 Attack Damage<br><mana>+250 Mana</mana></stats><br><br><mana><unique>UNIQUE Passive - Awe:</unique> Grants bonus Attack Damage equal to 2% of maximum Mana. Refunds 15% of Mana spent.<br><unique>UNIQUE Passive - Mana Charge:</unique> Grants +6 maximum Mana (max +750 Mana) for each basic attack or Mana expenditure (occurs up to 3 times every 12 seconds).<br><br>Transforms into Muramana at +750 Mana.</mana>,0,675,3.0,True,0.02,6.0,750.0,2.0,8.0,1.0,0.15,6.0,"[3073, 1037]",0,True,2400,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,"[Damage, Mana, ManaRegen, OnHit]",True
3009,Boots of Swiftness,<groupLimit>Limited to 1 pair of boots.</groupLimit><br><br><unique>UNIQUE Passive - Enhanced Movement:</unique> +55 Movement Speed<br><unique>UNIQUE Passive - Slow Resist:</unique> Movement slowing effects are reduced by 25%.,0,600,2.0,True,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[1001],0,True,900,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,[Boots],True
3010,Catalyst of Aeons,"<stats>+225 Health<br><mana>+300 Mana</mana></stats><br><br><unique>UNIQUE Passive - Eternity:</unique> 15% of damage taken from champions is gained as Mana. <br><br>Spending Mana restores 20% of the cost as Health, up to 15 per spell cast.  <br><br><rules>(Toggled Spells heal for a maximum of 15 per second.)</rules>",0,350,2.0,True,150.0,200.0,8.0,15.0,0.2,0.15,0.0,0.0,"[1028, 1027]","[3027, 3029, 3001, 4402]",True,1100,0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[Health, HealthRegen, Mana, ManaRegen]",False
3020,Sorcerer's Shoes,<groupLimit>Limited to 1 pair of boots.</groupLimit><br><br><stats>+18 <a href='FlatMagicPen'>Magic Penetration</a></stats><br><br><unique>UNIQUE Passive - Enhanced Movement:</unique> +45 Movement Speed,0,800,2.0,True,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[1001],0,True,1100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,"[Boots, MagicPenetration]",True
3022,Frozen Mallet,"<stats>+700 Health<br>+30 Attack Damage</stats><br><br><unique>UNIQUE Passive - Icy:</unique> Basic attacks slow the target's Movement Speed for 1.5 seconds on hit (40% slow for melee attacks, 20% slow for ranged attacks).",0,900,3.0,True,1.5,0.4,0.2,0.0,0.0,0.0,0.0,0.0,"[3052, 1011]",0,True,3100,0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,"[Damage, Health, OnHit, Slow]",True
3024,Glacial Shroud,<stats>+20 Armor<br><mana>+250 Mana</mana></stats><br><br><unique>UNIQUE Passive:</unique> +10% Cooldown Reduction,0,250,2.0,True,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[1027, 1029]","[3110, 3025, 3050, 3800, 3187]",True,900,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[Armor, CooldownReduction, Mana]",False
3025,Iceborn Gauntlet,"<stats>+65 Armor<br>+20% Cooldown Reduction<br><mana>+500 Mana</mana></stats><br><br><unique>UNIQUE Passive - Spellblade:</unique> After using an ability, the next basic attack deals bonus physical damage equal to 100% of base Attack Damage in an area and creates an icy zone for 2 seconds that slows Movement Speed by 30% (1.5 second cooldown).<br><br>Size of zone increases with bonus armor.",0,750,3.0,True,-0.2,1.0,2.0,-0.3,1.5,0.0,0.0,0.0,"[3057, 3024]",0,True,2700,0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[Armor, Mana, CooldownReduction, Slow]",True
3026,Guardian Angel,"<stats>+45 Attack Damage<br>+40 Armor</stats><br><br><unique>UNIQUE Passive:</unique> Upon taking lethal damage, restores 50% of base Health and 30% of maximum Mana after 4 seconds of stasis (300 second cooldown).",0,100,3.0,True,0.5,4.0,300.0,0.3,0.0,0.0,0.0,0.0,"[1038, 1031, 2420]",0,True,2800,0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,"[Armor, Damage]",True
3027,Rod of Ages,"<stats>+300 Health<br><mana>+300 Mana</mana><br>+60 Ability Power</stats><br><br><passive>Passive:</passive> Grants +20 Health, +10 Mana, and +4 Ability Power per stack (max +200 Health, +100 Mana, and +40 Ability Power). Grants 1 stack per minute (max 10 stacks).<br><unique>UNIQUE Passive - Eternity:</unique> 15% of damage taken from champions is gained as Mana. Spending Mana restores 20% of the cost as Health, up to 25 per spell cast.",0,750,3.0,True,20.0,10.0,4.0,1.0,10.0,150.0,200.0,8.0,"[3010, 1026]",0,True,2700,0,0.0,0.0,0.0,0.0,300.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,"[Health, HealthRegen, Mana, ManaRegen, SpellDamage]",True
3028,Chalice of Harmony,<stats>+30 Magic Resist<br><mana>+50% Base Mana Regen </mana></stats><br><br><unique>UNIQUE Passive - Harmony:</unique> Grants bonus % Base Health Regen equal to your bonus % Base Mana Regen.</unique>,0,100,2.0,True,2.0,5.0,600.0,180.0,8.0,1.0,1.0,0.0,"[1004, 1033, 1004]","[3174, 3222]",True,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,"[SpellBlock, HealthRegen, ManaRegen]",False
3029,Rod of Ages (Quick Charge),"<stats>+300 Health<br><mana>+300 Mana</mana><br>+60 Ability Power</stats><br><br><passive>Passive:</passive> Grants +20 Health, +10 Mana, and +4 Ability Power per stack (max +200 Health, +100 Mana, and +40 Ability Power). Grants 1 stack per 40 seconds (max 10 stacks).<br><unique>UNIQUE Passive - Eternity:</unique> 15% of damage taken from champions is gained as Mana. Spending Mana restores 20% of the cost as Health, up to 25 per spell cast.",0,750,3.0,True,20.0,10.0,4.0,1.0,10.0,150.0,200.0,8.0,"[3010, 1026]",0,True,2700,0,0.0,0.0,0.0,0.0,300.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,"[Health, HealthRegen, Mana, ManaRegen, SpellDamage]",True
3030,Hextech GLP-800,"<stats>+80 Ability Power<br><mana>+600 Mana</mana><br>+10% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive - Haste:</unique> This item gains an additional 10% Cooldown Reduction.<br><unique>UNIQUE Active - Frost Bolt:</unique> Fires a spray of icy bolts that explode on first unit hit, dealing <scaleLevel>100 - 200</scaleLevel> (+20% of your Ability Power) magic damage to all enemies hit. (40 second cooldown, shared with other <font color='#9999FF'><a href='itembolt'>Hextech</a></font> items).<br><br> Enemies hit are slowed by 65% decaying over 2 second.",0,450,3.0,True,0.0,0.0,0.0,2.0,0.65,100.0,200.0,0.2,"[3802, 3145]",0,True,2800,0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,"[SpellDamage, Mana, Active, CooldownReduction, Slow]",True
3031,Infinity Edge,<stats>+70 Attack Damage</stats><br><br><unique>UNIQUE Passive:</unique> Doubles your critical strike chance.<br><unique>UNIQUE Passive:</unique> 10% of critical strike damage dealt to champions is converted to True Damage.,0,1225,2.0,True,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[1038, 1037]",[3371],True,3400,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,"[CriticalStrike, Damage]",False
3033,Mortal Reminder,<stats>+40 Attack Damage</stats><br><br><unique>UNIQUE Passive - Last Whisper:</unique> +25% <a href='FlatArmorPen'>Armor Penetration</a><br><unique>UNIQUE Passive - Executioner:</unique> Physical damage inflicts <a href='GrievousWounds'>Grievous Wounds</a> on enemy champions for 5 seconds.,0,700,3.0,True,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,"[3035, 3123]",0,True,2800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,"[ArmorPenetration, Damage]",True
3035,Last Whisper,<stats>+10 Attack Damage</stats><br><br><unique>UNIQUE Passive - Last Whisper:</unique> +10% <a href='FlatArmorPen'>Armor Penetration</a>,0,950,2.0,True,0.25,0.35,0.1,0.0,0.0,0.0,0.0,0.0,[1036],"[3033, 3036]",True,1300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,"[ArmorPenetration, Damage]",False
3036,Lord Dominik's Regards,<stats>+40 Attack Damage</stats><br><br><unique>UNIQUE Passive - Last Whisper:</unique> +35% <a href='FlatArmorPen'>Armor Penetration</a>,0,625,3.0,True,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[3035, 1037]",0,True,2800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,"[Damage, ArmorPenetration]",True
3040,Seraph's Embrace,<stats>+50 Ability Power<br><mana>+1400 Mana</mana><br>+10% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive - Haste:</unique> This item gains an additional 10% Cooldown Reduction.<br><mana><unique>UNIQUE Passive - Awe:</unique> Grants Ability Power equal to 3% of maximum Mana. Refunds 25% of Mana spent.</mana><br><active>UNIQUE Active - Mana Shield:</active> Consumes 15% of current Mana to grant a shield for 2 seconds that absorbs damage equal to 150 plus the amount of Mana consumed (120 second cooldown).,0,3200,0.0,True,0.03,0.15,2.0,150.0,120.0,0.0,0.25,-0.1,0,0,False,3200,0,3003.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,[Active],True
3041,Mejai's Soulstealer,"<stats>+20 Ability Power<br><mana>+200 Mana</mana></stats><br><br><unique>UNIQUE Passive - Dread:</unique> Grants +5 Ability Power per Glory. Grants 10% Movement Speed if you have at least 10 Glory.<br><unique>UNIQUE Passive - Do or Die:</unique> Grants 4 Glory for a champion kill or 2 Glory for an assist, up to 25 Glory total. Lose 10 stacks of Glory upon dying.",0,1050,2.0,True,5.0,4.0,2.0,25.0,0.5,0.1,10.0,10.0,[1082],0,True,1400,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,"[SpellDamage, Mana]",True
3042,Muramana,<stats>+25 Attack Damage<br><mana>+1000 Mana</mana></stats><br><br><mana><unique>UNIQUE Passive - Awe:</unique> Grants bonus Attack Damage equal to 2% of maximum Mana. Refunds 15% of Mana spent.</mana><br><mana><unique>UNIQUE Passive - Shock:</unique> Single target spells and attacks (on hit) on <font color='#FFFFFF'>Champions</font> consume 3% of current Mana to deal bonus physical damage equal to twice the amount of Mana consumed.<br><br>This effect only activates while you have greater than 20% maximum Mana.</mana>,0,2400,0.0,True,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2400,0,3004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,[OnHit],True
3043,Muramana,<stats>+25 Attack Damage<br><mana>+1000 Mana</mana></stats><br><br><mana><unique>UNIQUE Passive - Awe:</unique> Grants bonus Attack Damage equal to 2% of maximum Mana. Refunds 15% of Mana spent.</mana><br><mana><unique>UNIQUE Passive - Shock:</unique> Single target spells and attacks (on hit) on <font color='#FFFFFF'>Champions</font> consume 3% of current Mana to deal bonus physical damage equal to twice the amount of Mana consumed.<br><br>This effect only activates while you have greater than 20% maximum Mana.</mana>,0,2400,0.0,True,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,2400,0,3008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,[OnHit],True
3044,Phage,<stats>+200 Health<br>+15 Attack Damage</stats><br><br><unique>UNIQUE Passive - Rage:</unique> Basic attacks grant 20 Movement Speed for 2 seconds. Kills grant 60 Movement Speed instead. This Movement Speed bonus is halved for ranged champions.,0,500,2.0,True,20.0,2.0,60.0,0.0,0.0,0.0,0.0,0.0,"[1028, 1036]","[3078, 3071]",True,1250,0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,"[Damage, Health, NonbootsMovement, OnHit]",False
3046,Phantom Dancer,"<stats>+45% Attack Speed<br>+30% Critical Strike Chance<br>+5% Movement Speed</stats><br><br><unique>UNIQUE Passive - Spectral Waltz:</unique> While within 550 units of an enemy champion you can see, +7% Movement Speed and you can move through units.<br><unique>UNIQUE Passive - Lament:</unique> The last champion hit deals 12% less damage to you (ends after 10 seconds of not hitting).",0,800,3.0,True,0.12,10.0,550.0,0.07,0.0,0.0,0.0,0.0,"[1042, 3086, 1042]",0,True,2700,0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.05,"[AttackSpeed, CriticalStrike, NonbootsMovement]",True
3047,Ninja Tabi,<groupLimit>Limited to 1 pair of boots.</groupLimit><br><br><stats>+20 Armor</stats><br><br><unique>UNIQUE Passive:</unique> Blocks 12% of the damage from basic attacks.<br><unique>UNIQUE Passive - Enhanced Movement:</unique> +45 Movement Speed,0,500,2.0,True,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[1001, 1029]",0,True,1100,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,"[Armor, Boots]",True
3048,Seraph's Embrace,<stats>+50 Ability Power<br><mana>+1400 Mana</mana><br>+10% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive - Haste:</unique> This item gains an additional 10% Cooldown Reduction.<br><mana><unique>UNIQUE Passive - Awe:</unique> Grants Ability Power equal to 3% of maximum Mana. Refunds 25% of Mana spent.</mana><br><active>UNIQUE Active - Mana Shield:</active> Consumes 15% of current Mana to grant a shield for 2 seconds that absorbs damage equal to 150 plus the amount of Mana consumed (120 second cooldown).,0,3200,0.0,True,0.03,0.15,2.0,150.0,120.0,0.0,0.25,-0.1,0,0,False,3200,0,3007.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,[Active],True
3050,Zeke's Convergence,"<stats>+60 Armor<br>+30 Magic Resist<br><mana>+250 Mana</mana><br>+10% Cooldown Reduction</stats><br><mainText><active>UNIQUE Active - Conduit:</active> Bind to an ally without an existing Conduit.<br><unique>UNIQUE Passive:</unique> Casting your ultimate near your ally surrounds you with a frost storm and ignites your ally's basic attacks for 10 seconds. Enemies inside your frost storm are slowed by 20% and your ally's attacks burn their target for 50% bonus magic damage over 2 seconds (45 second cooldown).<br><br><unlockedPassive>Frostfire Covenant:</unlockedPassive> Your frost storm ignites when it slows a burning enemy, dealing 40 magic damage per second and slowing by 40% instead for 3 seconds.</maintext><br><br><rules>(Champions can only be linked by one Zeke's Convergence at a time.)</rules>",0,250,3.0,True,-0.1,20.0,40.0,0.5,1000.0,0.5,10.0,3.0,"[3105, 3024]",0,True,2250,0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,"[SpellBlock, Armor, Mana, Aura, Active, CooldownReduction]",True
3052,Jaurim's Fist,<stats>+15 Attack Damage<br>+200 Health</stats><br><br><unique>UNIQUE Passive:</unique> Killing a unit grants 5 maximum Health. This bonus stacks up to 20 times.,0,450,2.0,True,20.0,5.0,2.0,100.0,0.0,0.0,0.0,0.0,"[1036, 1028]","[3104, 3022, 3053, 3748]",True,1200,0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,"[Health, Damage]",False
3053,Sterak's Gage,"<stats>+450 Health</stats><br><br><unique>UNIQUE Passive - Giant Strength:</unique> Gain 50% of your Base Attack Damage as Bonus Attack Damage <br><unique>UNIQUE Passive - Lifeline:</unique> Upon taking at least 400 to 1800 damage (based on level) within 5 seconds, gain a shield for 75% of your bonus Health. After 0.75 seconds, the shield decays over 3 seconds (60 second cooldown).<br><br><unlockedPassive>Sterak's Fury:</unlockedPassive> When <i>Lifeline</i> triggers, grow in size and strength, gaining +30% Tenacity for 8 seconds.",0,725,3.0,True,400.0,0.5,5.0,0.75,0.0,8.0,60.0,3.0,"[3052, 1037, 1028]",0,True,3200,0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[Health, Damage]",True
3056,Ohmwrecker,<stats>+300 Health<br>+50 Armor<br>+150% Base Health Regen <br>+10% Cooldown Reduction</stats><br><br><active>UNIQUE Active:</active> Prevents nearby enemy turrets from attacking for 3 seconds (120 second cooldown). This effect cannot be used against the same turret more than once every 8 seconds.<br><br><unique>UNIQUE Passive - Point Runner:</unique> Builds up to +20% Movement Speed over 2 seconds while near turrets (including fallen turrets) and Void Gates.,0,950,3.0,True,3.0,120.0,8.0,0.2,1.0,0.0,0.0,0.0,"[2053, 3067]",0,True,2650,0,0.0,0.0,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[Active, Armor, CooldownReduction, Health, HealthRegen, NonbootsMovement]",True
3057,Sheen,"<stats><mana>+250 Mana</mana><br>+10% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive - Spellblade:</unique> After using an ability, the next basic attack deals bonus physical damage equal to 100% base Attack Damage on hit (1.5 second cooldown).",0,700,2.0,True,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[1027],"[3078, 3100, 3025]",True,1050,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[Mana, CooldownReduction]",False
3065,Spirit Visage,<stats>+450 Health<br>+55 Magic Resist<br>+100% Base Health Regen <br>+10% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive:</unique> Increases all healing received by 30%.,0,800,3.0,True,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,"[3211, 3067]",0,True,2800,0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,"[CooldownReduction, Health, HealthRegen, SpellBlock]",True
